CORP_KEY|ENTITY_TYPE|CORPORATENAME_NATIVE|RELATIONSHIP_STARTDATE|STATUS|LEGALENTITY_TYPE|SEGMENT|SUBSEGMENT|WEBSITE_ADDRESS|KEYCONTACT_PERSONNAME|PHONECITYCODE|PHONELOCALCODE|PHONECOUNTRYCODE|NOTES|PRINCIPLE_PLACEOPERATION|BUSINESS_GROUP|PRIMARYRM_ID|DATE_OF_INCORPORATION|DATE_OF_COMMENCEMENT|PRIMARY_SERVICE_CENTER|RELATIONSHIP_CREATEDBY|SECTOR|SUBSECTOR|TAXID|ENTITYCLASS|AVERAGE_ANNUALINCOME|SOURCE_OF_FUNDS|GROUP_ID|GROUP_ID_CODE|PARENT_CIF|CUSTOMER_RATING|HEALTH_CODE|RECORD_STATUS|EFFECTIVE_DATE|LINE_OF_ACTIVITY_DESC|CUST_MGR_OPIN|CUST_TYPE_DESC|CUST_STAT_CHG_DATE|TDS_TBL_DESC|CUST_SWIFT_CODE|IS_SWIFT_CODE_OF_BANK|CUSTDEPOSITSINOTHERBANKS|TOTALFUNDBASE|TOTALNONFUNDBASE|ADVANCEASONDATE|CUST_CONST|DOCUMENT_RECEIVED_FLAG|CRNCY_CODE_CORPORATE|TRADE_SERVICES_AVAILED|PRIMARYSOLID|CHRG_DR_FORACID|CHRG_DR_SOL_ID|CUST_CHRG_HISTORY_FLG|TOT_TOD_ALWD_TIMES|SMALL_STR1|SMALL_STR2|SMALL_STR3|SMALL_STR4|SMALL_STR5|SMALL_STR6|SMALL_STR7|SMALL_STR8|SMALL_STR9|SMALL_STR10|MED_STR1|MED_STR2|MED_STR3|MED_STR4|MED_STR5|MED_STR6|MED_STR7|MED_STR8|MED_STR9|MED_STR10|LARGE_STR1|LARGE_STR2|LARGE_STR3|LARGE_STR4|LARGE_STR5|DATE1|DATE2|DATE3|DATE4|DATE5|DATE6|DATE7|DATE8|DATE9|DATE10|NUMBER1|NUMBER2|NUMBER3|NUMBER4|NUMBER5|NUMBER6|NUMBER7|NUMBER8|NUMBER9|NUMBER10|DECIMAL1|DECIMAL2|DECIMAL3|DECIMAL4|DECIMAL5|DECIMAL6|DECIMAL7|DECIMAL9|DECIMAL10|DECIMAL8|CORE_CUST_ID|CIFID|CREATEDBYSYSTEMID|CORPORATENAME_NATIVE1|SHORT_NAME_NATIVE1|OWNERAGENT|PRIMARYRMLOGIN_ID|SECONDARYRMLOGIN_ID|TERTIARYRMLOGIN_ID|ACCESSOWNERGROUP|ACCESSOWNERSEGMENT|ACCESSOWNERBC|ACCESSOWNERAGENT|ACCESSASSIGNEEAGENT|PRIMARYPARENTCOMPANY|COUNTRYOFPRINCIPALOPERATION|PARENTCIF_ID|CHARGELEVELCODE|COUNTRYOFORIGIN|COUNTRYOFINCORPORATION|INTUSERFIELD1|INTUSERFIELD2|INTUSERFIELD3|INTUSERFIELD4|INTUSERFIELD5|STRUSERFIELD1|STRUSERFIELD2|STRUSERFIELD3|STRUSERFIELD4|STRUSERFIELD5|STRUSERFIELD6|STRUSERFIELD7|STRUSERFIELD8|STRUSERFIELD9|STRUSERFIELD10|STRUSERFIELD11|STRUSERFIELD12|STRUSERFIELD13|STRUSERFIELD14|STRUSERFIELD15|STRUSERFIELD16|STRUSERFIELD17|STRUSERFIELD18|STRUSERFIELD19|STRUSERFIELD20|STRUSERFIELD21|STRUSERFIELD22|STRUSERFIELD23|STRUSERFIELD24|STRUSERFIELD25|STRUSERFIELD26|STRUSERFIELD27|STRUSERFIELD28|STRUSERFIELD29|STRUSERFIELD30|DATEUSERFIELD1|DATEUSERFIELD2|DATEUSERFIELD3|DATEUSERFIELD4|DATEUSERFIELD5|NATIVELANGCODE|CUST_HLTH|LASTSUBMITTEDDATE|RISK_PROFILE_SCORE|RISK_PROFILE_EXPIRY_DATE|OUTSTANDING_MORTAGE|CORPORATE_NAME|SHORT_NAME|SHORT_NAME_NATIVE|REGISTRATION_NUMBER|CHANNELSACCESSED|ZIP|BACKENDID|DELINQUENCY_FLAG|SUSPEND_FLAG|SUSPEND_NOTES|SUSPEND_REASON|BLACKLIST_FLAG|BLACKLIST_NOTES|BLACKLIST_REASON|NEGATIVE_FLAG|NEGATIVE_NOTES|NEGATIVE_REASON|DSAID|CUSTASSET_CLASSIFICATION|CLASSIFIED_ON|CUST_CREATION_MODE|INCREMENTALDATEUPDATE|LANG_CODE|TDS_CUST_ID|OTHERLIMITS|CORE_INTROD_CUST_ID|INTROD_NAME|INTROD_STAT_CODE|ENTITY_STAGE|ENTITY_STEP_STATUS|EMAIL2|CUST_GRP|CUST_CONST_CODE|CUSTASSET_CLSFTION_CODE|LEGALENTITY_TYPE_CODE|REGION_CODE|PRIORITY_CODE|BUSINESS_TYPE_CODE|RELATIONSHIP_TYPE_CODE|CRNCY_CODE|STR1|STR2|STR3|STR4|STR5|STR6|STR7|STR8|STR9|STR10|STR11|STR12|STR13|STR14|STR15|AMOUNT1|AMOUNT2|AMOUNT3|AMOUNT4|AMOUNT5|INT1|INT2|INT3|INT4|INT5|FLAG1|FLAG2|FLAG3|FLAG4|FLAG5|MLUSERFIELD1|MLUSERFIELD2|MLUSERFIELD3|MLUSERFIELD4|MLUSERFIELD5|MLUSERFIELD6|MLUSERFIELD7|MLUSERFIELD8|MLUSERFIELD9|MLUSERFIELD10|UNIQUEGROUPFLAG|BANK_ID|ZAKAT_DEDUCTION|ASSET_CLASSIFICATION|CUSTOMER_LEVEL_PROVISIONING|ISLAMIC_BANKING_CUSTOMER|PREFERREDCALENDAR|IDTYPEC1|IDTYPEC2|IDTYPEC3|IDTYPEC4|IDTYPEC5|IDTYPEC6|IDTYPEC7|IDTYPEC8|IDTYPEC9|IDTYPEC10|CORPORATE_NAME_ALT1|SHORT_NAME_ALT1|KEYCONTACT_PERSONNAME_ALT1|PARENT_CIF_ALT1|BOCREATEDBYLOGINID|SUBMITFORKYC|KYC_REVIEWDATE|KYC_DATE|RISKRATING|FOREIGNACCTAXREPORTINGREQ|FOREIGNTAXREPORTINGCOUNTRY|FOREIGNTAXREPORTINGSTATUS|LASTFOREIGNTAXREVIEWDATE|NEXTFOREIGNTAXREVIEWDATE|FATCAREMARKS|MLUSERFIELD11|MLUSERFIELD12|MLUSERFIELD13|MLUSERFIELD14|MLUSERFIELD15|MLUSERFIELD16|MLUSERFIELD17|MLUSERFIELD18|MLUSERFIELD19|INT6|INT7|DATE6_1|DATE7_1|DATE8_1|DATE9_1|DATE10_1
C000100977|CUSTOMER|S!N#!0& @#0 S#MR#1S4#N S#|18-Aug-2008|NORMAL|CORPORATE|LOW|LOW||DIPESH SHRESTHA|||977|Remarks: /Telephone2:9804918537|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/08/18 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||S!N#!0& @#0 S#MR#1S4#N S#M3T3|S!N#!0& @#0 S#MR#1S4#N S#M3T3||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2008/08/18 00:00:00.000000000||S!N#!0& @#0 S#MR#1S4#N S#M3T3|S!N#!0& @#|S!N#!0& @#0 S#MR#1S4#N S#M3T3|14950|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||NIRP||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100977||||||||||||||||||||||||||||||||||||||||
C000100981|CUSTOMER|#8#RS4# T&07 @31#S4 S#NST|25-Aug-2008|NORMAL|CORPORATE|LOW|LOW||RAJKUMAR BHATTARAI|9852675771||977|Remarks: /Telephone2:9842630485|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/08/25 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||#8#RS4# T&07 @31#S4 S#NST4#|#8#RS4# T&07 @31#S4 S#NST4#||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2008/08/25 00:00:00.000000000||#8#RS4# T&07 @31#S4 S#NST4#|#8#RS4# T&|#8#RS4# T&07 @31#S4 S#NST4#|251|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||SAMITA||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100981||||||||||||||||||||||||||||||||||||||||
C000100982|CUSTOMER|N317S4 M7839#0 4#00|01-Sep-2008|NORMAL|CORPORATE|LOW|LOW||NIKESH MEDIKAL HALL|9852670343||977|Remarks: /Telephone2:9842644343|NEPAL|DEF_BUS_GROUP||01-01-1900||2008/09/01 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:301653631|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||N317S4 M7839#0 4#00|N317S4 M7839#0 4#00||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2013/11/14 00:00:00.000000000||N317S4 M7839#0 4#00|N317S4 M78|N317S4 M7839#0 4#00|301653631|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||CR||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00100982||||||||||||||||||||||||||||||||||||||||
C000101001|CUSTOMER|14#R70 13R#N# P#S#0|15-Dec-2009|NORMAL|CORPORATE|LOW|LOW||STAMP|||977|Remarks: /Telephone2:9842664777|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/15 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||14#R70 13R#N# P#S#0|14#R70 13R#N# P#S#0||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2016/07/28 00:00:00.000000000||14#R70 13R#N# P#S#0|14#R70 13R|14#R70 13R#N# P#S#0|300155681|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||NIRP||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00101001||||||||||||||||||||||||||||||||||||||||
C000101003|CUSTOMER|P#R3943T TR#V70 & T&!RS|15-Dec-2009|NORMAL|CORPORATE|LOW|LOW||GOVINDA PRASAD SAPKOTA|023-582325||977|Remarks: /Telephone2:9852670525|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/15 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||P#R3943T TR#V70 & T&!RS|P#R3943T TR#V70 & T&!RS||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||||P#R3943T TR#V70 & T&!RS|P#R3943T T|P#R3943T TR#V70 & T&!RS||||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||MKT||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00101003||||||||||||||||||||||||||||||||||||||||
C000101004|CUSTOMER|N7W 9&MP#Q TR#87 9&N97RN|15-Dec-2009|NORMAL|CORPORATE|LOW|LOW|||023-581585||977||NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/15 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||N7W 9&MP#Q TR#87 9&N97RN|N7W 9&MP#Q TR#87 9&N97RN||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||||N7W 9&MP#Q TR#87 9&N97RN|N7W 9&MP#Q|N7W 9&MP#Q TR#87 9&N97RN||||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00101004||||||||||||||||||||||||||||||||||||||||
C000101005|CUSTOMER|M#N5#0877P 4#R8W#R7|15-Dec-2009|NORMAL|CORPORATE|LOW|LOW||STAMP|023-581609||977|Remarks: /Telephone2:9852675075|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/15 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||M#N5#0877P 4#R8W#R7|M#N5#0877P 4#R8W#R7||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||||M#N5#0877P 4#R8W#R7|M#N5#0877P|M#N5#0877P 4#R8W#R7||||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||NIRP||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00101005||||||||||||||||||||||||||||||||||||||||
C000101006|CUSTOMER|4&T70 1#M#1S4Y# & 5!7ST 4|15-Dec-2009|NORMAL|CORPORATE|LOW|LOW||EKTA MALLIK|023-584622||977||NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/15 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:301097820|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||4&T#0 1#M#1S4Y# & 5!7ST 4&!S7|4&T#0 1#M#1S4Y# & 5!7ST 4&!S7||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2008/09/07 00:00:00.000000000||4&T#0 1#M#1S4Y# & 5!7ST 4&!S7|4&T#0 1#M#|4&T#0 1#M#1S4Y# & 5!7ST 4&!S7|301097820|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||NIRP||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00101006||||||||||||||||||||||||||||||||||||||||
C000101009|CUSTOMER|!TT#M 8353T#0 P4&T& ST!83|15-Dec-2009|NORMAL|CORPORATE|LOW|LOW||LIQUOR BREW|||977|Remarks: /Telephone2:9842632787|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/15 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||!TT#M 8353T#0 P4&T& ST!83&|!TT#M 8353T#0 P4&T& ST!83&||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||||!TT#M 8353T#0 P4&T& ST!83&|!TT#M 8353|!TT#M 8353T#0 P4&T& ST!83&||||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||NIRP||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00101009||||||||||||||||||||||||||||||||||||||||
C000101010|CUSTOMER|!N3Q!7 M300 M#943N7RY TR#|15-Dec-2009|NORMAL|CORPORATE|LOW|LOW|||||977|Remarks: /Telephone2:9842624210|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/15 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||!N3Q!7 M300 M#943N7RY TR#87|!N3Q!7 M300 M#943N7RY TR#87||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2008/09/07 00:00:00.000000000||!N3Q!7 M300 M#943N7RY TR#87|!N3Q!7 M30|!N3Q!7 M300 M#943N7RY TR#87|302927951|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||NIRP||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00101010||||||||||||||||||||||||||||||||||||||||
C000101012|CUSTOMER|S#5#RM#T4# 7079TR&N39|15-Dec-2009|NORMAL|CORPORATE|MEDIUM|MEDIUM||STAMP|023-582817||977||NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/15 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||MR Medium||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||S#5#RM#T4# 7079TR&N39|S#5#RM#T4# 7079TR&N39||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||||S#5#RM#T4# 7079TR&N39|S#5#RM#T4#|S#5#RM#T4# 7079TR&N39||||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||NIRP||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00101012||||||||||||||||||||||||||||||||||||||||
C000101013|CUSTOMER|#94#RY# 7079TR&N397S|15-Dec-2009|NORMAL|CORPORATE|MEDIUM|MEDIUM|||023-581273||977|Remarks: /Telephone2:9852670674|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/15 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:300613205|DEF_CLASS|000|BUSINESS||||MR Medium||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||#94#RY# 7079TR&N397S|#94#RY# 7079TR&N397S||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2008/09/07 00:00:00.000000000||#94#RY# 7079TR&N397S|#94#RY# 70|#94#RY# 7079TR&N397S|300613205|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||NIRP||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00101013||||||||||||||||||||||||||||||||||||||||
C000101014|CUSTOMER|8#M#1 M&N7Y 94#N57R|15-Dec-2009|NORMAL|CORPORATE|HIGH|HIGH||GOBINDA ADHIKARI|023-580138||977||NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/15 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:301563596|DEF_CLASS|000|BUSINESS||||HR High||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||8#M#1 M&N7Y 94#N57R|8#M#1 M&N7Y 94#N57R||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2008/09/07 00:00:00.000000000||8#M#1 M&N7Y 94#N57R|8#M#1 M&N7|8#M#1 M&N7Y 94#N57R|301563596|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||NIRP||||changer_damak@yahoo.com||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00101014||||||||||||||||||||||||||||||||||||||||
C000101015|CUSTOMER|S#4#R# 87NT3#0 4&ST3P#0|15-Dec-2009|NORMAL|CORPORATE|LOW|LOW|||023582212||977|Remarks: /Telephone2:9842634651|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/15 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||S#4#R# 87NT3#0 4&ST3P#0|S#4#R# 87NT3#0 4&ST3P#0||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||||S#4#R# 87NT3#0 4&ST3P#0|S#4#R# 87N|S#4#R# 87NT3#0 4&ST3P#0||||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||NIRP||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00101015||||||||||||||||||||||||||||||||||||||||
C000101016|CUSTOMER|S4#Y#N# ST&R7S|15-Dec-2009|NORMAL|CORPORATE|LOW|LOW|||||977|Remarks: /Telephone2:9852670321|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/15 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:0|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||S4#Y#N# ST&R7S|S4#Y#N# ST&R7S||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2008/09/07 00:00:00.000000000||S4#Y#N# ST&R7S|S4#Y#N# ST|S4#Y#N# ST&R7S|302578243,PAN|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||NIRP||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00101016||||||||||||||||||||||||||||||||||||||||
C000101020|CUSTOMER|8#M#1 T#S 4&!S7|15-Dec-2009|NORMAL|CORPORATE|MEDIUM|MEDIUM|||023-580771||977||NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/15 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:341221131|DEF_CLASS|000|BUSINESS||||MR Medium||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||8#M#1 T#S 4&!S7|8#M#1 T#S 4&!S7||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2008/09/07 00:00:00.000000000||8#M#1 T#S 4&!S7|8#M#1 T#S|8#M#1 T#S 4&!S7|341221131|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||MKT||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00101020||||||||||||||||||||||||||||||||||||||||
C000101022|CUSTOMER|P#T43V#R# P#RTS & S!PP037|15-Dec-2009|NORMAL|CORPORATE|LOW|LOW|||||977|Remarks: /Telephone2:9852670190|NEPAL|DEF_BUS_GROUP||01-01-1900||2009/12/15 00:00:00.000000000|DEF_USER|DEF_SECTOR|001|PAN:302654222|DEF_CLASS|000|BUSINESS||||LR Low||||||||||N|||||||NPR|Y|002|||Y|999||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||P#T43V#R# P#RTS & S!PP037RS|P#T43V#R# P#RTS & S!PP037RS||DEF_PLOGIN_ID||||||||||||NEPAL|NEPAL||||||M/S||Y|0016||Y||||||||N||NEPAL|||||||||||NEPAL||NPR||||||||DEF_HEALTH_CODE|||2013/11/14 00:00:00.000000000||P#T43V#R# P#RTS & S!PP037RS|P#T43V#R#|P#T43V#R# P#RTS & S!PP037RS|302654222,BHADRAPUR|||||||||||||||DEF_ASSET_TYPE||U||DEF_LANG_CODE||||CRDIT||||||||||DEF_PRIORITY_CODE|DEF_BUSTYPE_CODE|DEF_RELTYPE_CODE|NPR||||||||||||||||000||||||||||||||||||||||||||01||||||00101022||||||||||||||||||||||||||||||||||||||||
